temperature,humidity,lux,co2,year,month,day,hour,minute,second
23.50,56.70,67.00,2117.00,2023,10,25,19,45,58
23.50,56.70,51.00,2110.00,2023,10,25,19,47,58
23.50,56.60,54.00,2088.00,2023,10,25,19,49,58
23.50,56.60,47.00,2118.00,2023,10,25,19,51,58
23.50,56.60,38.00,2142.00,2023,10,25,19,53,58
23.60,56.50,51.00,2148.00,2023,10,25,19,55,58
23.60,56.50,59.00,2158.00,2023,10,25,19,57,58
23.60,56.40,50.00,2156.00,2023,10,25,19,59,58
23.60,56.30,55.00,2166.00,2023,10,25,20,1,58
23.60,56.50,47.00,2180.00,2023,10,25,20,3,58
23.60,56.50,50.00,2180.00,2023,10,25,20,5,58
23.60,56.50,50.00,2175.00,2023,10,25,20,7,58
23.60,56.50,43.00,2202.00,2023,10,25,20,9,58
23.60,56.50,52.00,2223.00,2023,10,25,20,11,58
23.60,56.40,52.00,2234.00,2023,10,25,20,13,58
23.60,56.40,51.00,2218.00,2023,10,25,20,15,58
23.60,56.50,48.00,2218.00,2023,10,25,20,17,58
23.60,56.40,49.00,2254.00,2023,10,25,20,19,58
23.60,56.60,53.00,2237.00,2023,10,25,20,21,58
23.60,56.70,50.00,2260.00,2023,10,25,20,23,58
23.60,56.70,49.00,2273.00,2023,10,25,20,25,58
23.60,56.50,49.00,2287.00,2023,10,25,20,27,58
23.60,56.80,52.00,2321.00,2023,10,25,20,29,58
23.50,56.90,48.00,2332.00,2023,10,25,20,31,58
23.40,56.90,85.00,1594.00,2023,10,25,20,33,58
22.80,54.10,60.00,1104.00,2023,10,25,20,35,58
22.00,53.50,67.00,779.00,2023,10,25,20,37,58
21.40,54.00,69.00,741.00,2023,10,25,20,39,58
21.30,57.50,0.00,1008.00,2023,10,25,20,41,58
21.70,57.00,0.00,1147.00,2023,10,25,20,43,58
22.10,57.00,0.00,1207.00,2023,10,25,20,45,58
22.40,56.40,0.00,1237.00,2023,10,25,20,47,58
22.60,55.80,0.00,1216.00,2023,10,25,20,49,58
22.70,55.50,0.00,1233.00,2023,10,25,20,51,58
22.90,55.50,0.00,1238.00,2023,10,25,20,53,58
22.90,55.50,0.00,1235.00,2023,10,25,20,55,58
22.90,55.50,0.00,1237.00,2023,10,25,20,57,58
22.80,55.70,0.00,1238.00,2023,10,25,20,59,58
22.80,55.70,0.00,1238.00,2023,10,25,21,1,58
22.80,55.80,0.00,1241.00,2023,10,25,21,3,58
22.80,55.90,0.00,1240.00,2023,10,25,21,5,58
22.80,55.90,0.00,1239.00,2023,10,25,21,7,58
22.80,55.90,0.00,1243.00,2023,10,25,21,9,58
22.90,55.70,0.00,1248.00,2023,10,25,21,11,58
22.80,55.90,0.00,1250.00,2023,10,25,21,13,58
22.80,56.10,0.00,1244.00,2023,10,25,21,15,58
22.70,56.10,0.00,1244.00,2023,10,25,21,17,58
22.70,56.20,0.00,1244.00,2023,10,25,21,19,58
22.70,56.30,0.00,1244.00,2023,10,25,21,21,58
22.60,56.40,0.00,1251.00,2023,10,25,21,23,58
22.70,56.40,0.00,1251.00,2023,10,25,21,25,58
22.70,56.40,0.00,1256.00,2023,10,25,21,27,58
22.70,56.40,0.00,1267.00,2023,10,25,21,29,58
22.70,56.50,0.00,1302.00,2023,10,25,21,31,58
22.80,56.50,0.00,1317.00,2023,10,25,21,33,58
22.80,56.40,0.00,1331.00,2023,10,25,21,35,58
22.80,56.50,0.00,1347.00,2023,10,25,21,37,58
22.80,56.50,0.00,1362.00,2023,10,25,21,39,58
22.80,56.60,0.00,1367.00,2023,10,25,21,41,58
22.90,56.40,0.00,1374.00,2023,10,25,21,43,58
22.90,56.30,0.00,1360.00,2023,10,25,21,45,58
22.90,56.20,0.00,1384.00,2023,10,25,21,47,58
23.00,56.20,0.00,1383.00,2023,10,25,21,49,58
23.00,56.20,0.00,1415.00,2023,10,25,21,51,58
23.00,56.30,0.00,1424.00,2023,10,25,21,53,58
23.00,56.10,0.00,1426.00,2023,10,25,21,55,58
23.10,56.10,0.00,1436.00,2023,10,25,21,57,58
23.10,56.00,0.00,1444.00,2023,10,25,21,59,58
23.10,56.10,0.00,1451.00,2023,10,25,22,1,58
23.10,56.20,0.00,1472.00,2023,10,25,22,3,58
23.10,56.20,0.00,1468.00,2023,10,25,22,5,58
23.10,56.10,0.00,1477.00,2023,10,25,22,7,58
23.10,56.20,0.00,1502.00,2023,10,25,22,9,58
23.10,56.10,0.00,1507.00,2023,10,25,22,11,58
23.10,56.20,0.00,1516.00,2023,10,25,22,13,58
23.10,56.10,0.00,1516.00,2023,10,25,22,15,58
23.20,56.00,0.00,1525.00,2023,10,25,22,17,58
23.20,56.00,0.00,1531.00,2023,10,25,22,19,58
23.20,55.90,0.00,1534.00,2023,10,25,22,21,58
23.30,55.90,0.00,1545.00,2023,10,25,22,23,58
23.30,56.00,0.00,1559.00,2023,10,25,22,25,58
23.20,56.00,0.00,1590.00,2023,10,25,22,27,58
23.20,56.20,0.00,1599.00,2023,10,25,22,29,58
23.20,56.20,0.00,1612.00,2023,10,25,22,31,58
23.20,56.10,0.00,1616.00,2023,10,25,22,33,58
23.20,56.20,0.00,1636.00,2023,10,25,22,35,58
23.20,56.10,0.00,1647.00,2023,10,25,22,37,58
23.20,56.20,0.00,1657.00,2023,10,25,22,39,58
23.20,56.20,0.00,1673.00,2023,10,25,22,41,58
23.20,56.30,0.00,1679.00,2023,10,25,22,43,58
23.10,56.20,0.00,1688.00,2023,10,25,22,45,58
23.20,56.30,0.00,1695.00,2023,10,25,22,47,58
23.20,56.30,0.00,1704.00,2023,10,25,22,49,58
23.20,56.30,0.00,1709.00,2023,10,25,22,51,58
23.20,56.20,0.00,1715.00,2023,10,25,22,53,58
23.20,56.20,0.00,1727.00,2023,10,25,22,55,58
23.20,56.20,0.00,1731.00,2023,10,25,22,57,58
23.30,56.20,0.00,1745.00,2023,10,25,22,59,58
23.30,56.10,0.00,1758.00,2023,10,25,23,1,58
23.30,56.00,0.00,1761.00,2023,10,25,23,3,58
23.30,56.20,0.00,1779.00,2023,10,25,23,5,58
23.30,56.20,0.00,1769.00,2023,10,25,23,7,58
23.30,56.20,0.00,1789.00,2023,10,25,23,9,58
23.30,56.20,0.00,1792.00,2023,10,25,23,11,58
23.30,56.20,0.00,1820.00,2023,10,25,23,13,58
23.30,56.20,0.00,1818.00,2023,10,25,23,15,58
23.30,56.20,0.00,1824.00,2023,10,25,23,17,58
23.30,56.30,0.00,1838.00,2023,10,25,23,19,58
23.30,56.20,0.00,1846.00,2023,10,25,23,21,58
23.30,56.20,0.00,1846.00,2023,10,25,23,23,58
23.30,56.20,0.00,1857.00,2023,10,25,23,25,58
23.30,56.20,0.00,1865.00,2023,10,25,23,27,58
23.30,56.20,0.00,1875.00,2023,10,25,23,29,58
23.30,56.20,0.00,1880.00,2023,10,25,23,31,58
23.30,56.20,0.00,1876.00,2023,10,25,23,33,58
23.30,56.30,0.00,1888.00,2023,10,25,23,35,58
23.30,56.40,0.00,1902.00,2023,10,25,23,37,58
23.30,56.50,0.00,1938.00,2023,10,25,23,39,58
23.20,56.60,0.00,1940.00,2023,10,25,23,41,58
23.10,56.70,0.00,1922.00,2023,10,25,23,43,58
23.10,56.80,0.00,1901.00,2023,10,25,23,45,58
23.00,56.70,0.00,1888.00,2023,10,25,23,47,58
23.00,56.80,0.00,1854.00,2023,10,25,23,49,58
23.00,56.90,0.00,1832.00,2023,10,25,23,51,58
22.90,57.00,0.00,1820.00,2023,10,25,23,53,58
22.80,57.20,0.00,1852.00,2023,10,25,23,55,58
22.70,57.50,0.00,1893.00,2023,10,25,23,57,58
22.60,57.70,0.00,1935.00,2023,10,25,23,59,58
22.60,57.80,0.00,1931.00,2023,10,26,0,1,58
22.50,57.90,0.00,1934.00,2023,10,26,0,3,58
22.50,58.00,0.00,1944.00,2023,10,26,0,5,58
22.50,58.00,0.00,1943.00,2023,10,26,0,7,58
22.50,58.00,0.00,1950.00,2023,10,26,0,9,58
22.50,58.10,0.00,1947.00,2023,10,26,0,11,58
22.50,58.20,0.00,1971.00,2023,10,26,0,13,58
22.50,58.20,0.00,1970.00,2023,10,26,0,15,58
22.50,58.20,0.00,1968.00,2023,10,26,0,17,58
22.40,58.20,0.00,1973.00,2023,10,26,0,19,58
22.40,58.30,0.00,1977.00,2023,10,26,0,21,58
22.40,58.30,0.00,1990.00,2023,10,26,0,23,58
22.40,58.30,0.00,2005.00,2023,10,26,0,25,58
22.40,58.20,0.00,1991.00,2023,10,26,0,27,58
22.50,58.20,0.00,2002.00,2023,10,26,0,29,58
22.40,58.30,0.00,2008.00,2023,10,26,0,31,58
22.30,58.50,0.00,2023.00,2023,10,26,0,33,58
22.30,58.50,0.00,2025.00,2023,10,26,0,35,58
22.30,58.40,0.00,2018.00,2023,10,26,0,37,58
22.30,58.50,0.00,2013.00,2023,10,26,0,39,58
22.20,58.60,0.00,2008.00,2023,10,26,0,41,58
22.20,58.60,0.00,2008.00,2023,10,26,0,43,58
22.20,58.60,0.00,2002.00,2023,10,26,0,45,58
22.20,58.60,0.00,2005.00,2023,10,26,0,47,58
22.10,58.70,0.00,2003.00,2023,10,26,0,49,58
22.10,58.70,0.00,2001.00,2023,10,26,0,51,58
22.10,58.70,0.00,1995.00,2023,10,26,0,53,58
22.10,58.80,0.00,1992.00,2023,10,26,0,55,58
22.10,58.80,0.00,1998.00,2023,10,26,0,57,58
22.10,58.70,0.00,1994.00,2023,10,26,0,59,58
22.00,58.80,0.00,1992.00,2023,10,26,1,1,58
22.00,58.90,0.00,2000.00,2023,10,26,1,3,58
22.00,59.00,0.00,2034.00,2023,10,26,1,5,58
22.00,59.00,0.00,2044.00,2023,10,26,1,7,58
22.00,59.10,0.00,2037.00,2023,10,26,1,9,58
22.00,59.10,0.00,2040.00,2023,10,26,1,11,58
22.00,59.20,0.00,2061.00,2023,10,26,1,13,58
21.90,59.20,0.00,2056.00,2023,10,26,1,15,58
22.00,59.10,0.00,2064.00,2023,10,26,1,17,58
22.00,59.10,0.00,2055.00,2023,10,26,1,19,58
21.90,59.10,0.00,2047.00,2023,10,26,1,21,58
22.00,59.10,0.00,2051.00,2023,10,26,1,23,58
22.00,59.10,0.00,2046.00,2023,10,26,1,25,58
22.00,59.20,0.00,2038.00,2023,10,26,1,27,58
21.90,59.10,0.00,2036.00,2023,10,26,1,29,58
22.00,59.10,0.00,2037.00,2023,10,26,1,31,58
22.00,59.00,0.00,1657.00,2023,10,26,1,33,58
21.60,53.20,0.00,827.00,2023,10,26,1,35,58
20.80,53.00,0.00,560.00,2023,10,26,1,37,58
19.90,53.30,0.00,448.00,2023,10,26,1,39,58
19.10,53.90,0.00,410.00,2023,10,26,1,41,58
18.70,54.40,0.00,409.00,2023,10,26,1,43,58
18.40,54.70,0.00,408.00,2023,10,26,1,45,58
18.30,54.80,0.00,408.00,2023,10,26,1,47,58
18.10,55.00,0.00,407.00,2023,10,26,1,49,58
17.90,55.20,0.00,407.00,2023,10,26,1,51,58
17.80,55.30,0.00,407.00,2023,10,26,1,53,58
17.80,55.70,0.00,408.00,2023,10,26,1,55,58
18.20,56.20,0.00,409.00,2023,10,26,1,57,58
18.90,55.50,0.00,417.00,2023,10,26,1,59,58
19.50,55.50,0.00,441.00,2023,10,26,2,1,58
20.00,54.90,0.00,463.00,2023,10,26,2,3,58
20.30,54.70,0.00,487.00,2023,10,26,2,5,58
20.60,54.30,0.00,479.00,2023,10,26,2,7,58
20.80,54.10,0.00,479.00,2023,10,26,2,9,58
21.00,54.00,0.00,482.00,2023,10,26,2,11,58
21.10,54.00,0.00,481.00,2023,10,26,2,13,58
21.10,53.80,0.00,489.00,2023,10,26,2,15,58
21.30,53.90,0.00,493.00,2023,10,26,2,17,58
21.40,53.90,0.00,497.00,2023,10,26,2,19,58
21.40,53.90,0.00,499.00,2023,10,26,2,21,58
21.50,53.90,0.00,512.00,2023,10,26,2,23,58
21.50,53.90,0.00,514.00,2023,10,26,2,25,58
21.50,54.00,0.00,521.00,2023,10,26,2,27,58
21.70,54.00,0.00,530.00,2023,10,26,2,29,58
21.70,54.10,0.00,533.00,2023,10,26,2,31,58
21.70,54.10,0.00,538.00,2023,10,26,2,33,58
21.70,54.20,0.00,542.00,2023,10,26,2,35,58
21.70,54.30,0.00,552.00,2023,10,26,2,37,58
21.70,54.40,0.00,554.00,2023,10,26,2,39,58
21.70,54.40,0.00,560.00,2023,10,26,2,41,58
21.70,54.50,0.00,560.00,2023,10,26,2,43,58
21.80,54.50,0.00,558.00,2023,10,26,2,45,58
21.80,54.60,0.00,561.00,2023,10,26,2,47,58
21.80,54.60,0.00,571.00,2023,10,26,2,49,58
21.80,54.70,0.00,566.00,2023,10,26,2,51,58
21.80,54.80,0.00,571.00,2023,10,26,2,53,58
21.90,54.80,0.00,574.00,2023,10,26,2,55,58
21.90,54.80,0.00,567.00,2023,10,26,2,57,58
21.90,54.80,0.00,578.00,2023,10,26,2,59,58
21.90,54.90,0.00,572.00,2023,10,26,3,1,58
21.90,54.90,0.00,574.00,2023,10,26,3,3,58
21.90,54.90,0.00,578.00,2023,10,26,3,5,58
21.90,54.90,0.00,581.00,2023,10,26,3,7,58
21.90,54.90,0.00,583.00,2023,10,26,3,9,58
21.90,55.00,0.00,582.00,2023,10,26,3,11,58
21.90,55.00,0.00,585.00,2023,10,26,3,13,58
21.90,55.10,0.00,583.00,2023,10,26,3,15,58
21.90,55.10,0.00,586.00,2023,10,26,3,17,58
21.90,55.10,0.00,582.00,2023,10,26,3,19,58
21.90,55.20,0.00,582.00,2023,10,26,3,21,58
21.90,55.20,0.00,590.00,2023,10,26,3,23,58
21.90,55.20,0.00,600.00,2023,10,26,3,25,58
21.90,55.20,0.00,591.00,2023,10,26,3,27,58
21.90,55.20,0.00,599.00,2023,10,26,3,29,58
21.90,55.30,0.00,602.00,2023,10,26,3,31,58
21.90,55.30,0.00,595.00,2023,10,26,3,33,58
21.90,55.40,0.00,600.00,2023,10,26,3,35,58
21.90,55.30,0.00,603.00,2023,10,26,3,37,58
21.90,55.40,0.00,604.00,2023,10,26,3,39,58
21.90,55.40,0.00,597.00,2023,10,26,3,41,58
21.90,55.50,0.00,606.00,2023,10,26,3,43,58
21.90,55.50,0.00,608.00,2023,10,26,3,45,58
21.90,55.50,0.00,613.00,2023,10,26,3,47,58
21.90,55.50,0.00,611.00,2023,10,26,3,49,58
21.90,55.50,0.00,610.00,2023,10,26,3,51,58
21.90,55.50,0.00,612.00,2023,10,26,3,53,58
21.90,55.50,0.00,610.00,2023,10,26,3,55,58
21.90,55.50,0.00,618.00,2023,10,26,3,57,58
21.90,55.50,0.00,618.00,2023,10,26,3,59,58
21.90,55.50,0.00,621.00,2023,10,26,4,1,58
21.90,55.50,0.00,618.00,2023,10,26,4,3,58
21.90,55.60,0.00,616.00,2023,10,26,4,5,58
21.90,55.60,0.00,624.00,2023,10,26,4,7,58
21.90,55.60,0.00,625.00,2023,10,26,4,9,58
21.90,55.60,0.00,628.00,2023,10,26,4,11,58
21.90,55.60,0.00,619.00,2023,10,26,4,13,58
21.90,55.60,0.00,623.00,2023,10,26,4,15,58
21.90,55.60,0.00,625.00,2023,10,26,4,17,58
21.90,55.60,0.00,624.00,2023,10,26,4,19,58
21.90,55.70,0.00,628.00,2023,10,26,4,21,58
21.90,55.70,0.00,629.00,2023,10,26,4,23,58
21.90,55.70,0.00,631.00,2023,10,26,4,25,58
21.90,55.80,0.00,631.00,2023,10,26,4,27,58
21.90,55.80,0.00,633.00,2023,10,26,4,29,58
21.90,55.70,0.00,629.00,2023,10,26,4,31,58
21.90,55.70,0.00,635.00,2023,10,26,4,33,58
21.90,55.70,0.00,634.00,2023,10,26,4,35,58
21.90,55.70,0.00,633.00,2023,10,26,4,37,58
21.90,55.70,0.00,639.00,2023,10,26,4,39,58
21.90,55.70,0.00,638.00,2023,10,26,4,41,58
21.90,55.70,0.00,638.00,2023,10,26,4,43,57
21.90,55.70,0.00,642.00,2023,10,26,4,45,57
22.00,55.70,0.00,643.00,2023,10,26,4,47,57
21.90,55.70,0.00,642.00,2023,10,26,4,49,57
22.00,55.70,0.00,644.00,2023,10,26,4,51,57
22.00,55.70,0.00,643.00,2023,10,26,4,53,57
22.00,55.80,0.00,644.00,2023,10,26,4,55,57
22.00,55.80,0.00,648.00,2023,10,26,4,57,57
22.00,55.80,0.00,643.00,2023,10,26,4,59,57
21.90,55.80,0.00,644.00,2023,10,26,5,1,57
22.00,55.80,0.00,648.00,2023,10,26,5,3,57
21.90,55.80,0.00,647.00,2023,10,26,5,5,57
21.90,55.80,0.00,647.00,2023,10,26,5,7,57
22.00,55.80,0.00,648.00,2023,10,26,5,9,57
22.00,55.90,0.00,658.00,2023,10,26,5,11,57
22.00,55.80,0.00,655.00,2023,10,26,5,13,57
22.00,55.80,0.00,654.00,2023,10,26,5,15,57
21.90,55.80,0.00,656.00,2023,10,26,5,17,57
21.90,55.90,0.00,655.00,2023,10,26,5,19,57
21.90,55.90,0.00,658.00,2023,10,26,5,21,57
21.90,55.90,0.00,658.00,2023,10,26,5,23,57
21.90,56.00,0.00,656.00,2023,10,26,5,25,57
21.90,55.90,0.00,659.00,2023,10,26,5,27,57
21.90,56.00,0.00,660.00,2023,10,26,5,29,57
21.90,55.90,0.00,661.00,2023,10,26,5,31,57
21.90,55.90,0.00,663.00,2023,10,26,5,33,57
22.00,55.90,0.00,662.00,2023,10,26,5,35,57
22.00,55.90,0.00,662.00,2023,10,26,5,37,57
22.00,55.90,0.00,667.00,2023,10,26,5,39,57
22.00,55.90,0.00,663.00,2023,10,26,5,41,57
22.00,55.90,0.00,666.00,2023,10,26,5,43,57
22.00,55.80,0.00,666.00,2023,10,26,5,45,57
22.00,55.80,0.00,661.00,2023,10,26,5,47,57
22.00,55.80,0.00,669.00,2023,10,26,5,49,57
22.10,55.80,0.00,666.00,2023,10,26,5,51,57
22.10,55.80,0.00,670.00,2023,10,26,5,53,57
22.10,55.80,0.00,668.00,2023,10,26,5,55,57
22.10,55.80,0.00,670.00,2023,10,26,5,57,57
22.10,55.80,0.00,670.00,2023,10,26,5,59,57
22.10,55.80,0.00,671.00,2023,10,26,6,1,57
22.10,55.80,0.00,674.00,2023,10,26,6,3,57
22.10,55.90,0.00,672.00,2023,10,26,6,5,57
22.10,55.90,0.00,671.00,2023,10,26,6,7,57
22.00,55.90,0.00,678.00,2023,10,26,6,9,57
22.00,55.90,0.00,677.00,2023,10,26,6,11,57
22.00,55.90,0.00,677.00,2023,10,26,6,13,57
22.00,55.90,0.00,676.00,2023,10,26,6,15,57
22.00,55.90,0.00,685.00,2023,10,26,6,17,57
22.00,56.00,0.00,673.00,2023,10,26,6,19,57
22.00,56.00,0.00,683.00,2023,10,26,6,21,57
22.00,56.00,0.00,678.00,2023,10,26,6,23,57
22.00,56.00,0.00,683.00,2023,10,26,6,25,57
22.00,56.00,0.00,683.00,2023,10,26,6,27,57
22.00,56.10,0.00,683.00,2023,10,26,6,29,57
22.00,56.10,0.00,688.00,2023,10,26,6,31,57
22.00,56.10,0.00,685.00,2023,10,26,6,33,57
22.00,56.10,0.00,683.00,2023,10,26,6,35,57
22.00,56.10,0.00,684.00,2023,10,26,6,37,57
22.00,56.10,0.00,686.00,2023,10,26,6,39,57
22.00,56.10,0.00,688.00,2023,10,26,6,41,57
21.90,56.20,0.00,689.00,2023,10,26,6,43,57
21.90,56.20,0.00,689.00,2023,10,26,6,45,57
21.90,56.20,0.00,693.00,2023,10,26,6,47,57
21.90,56.20,0.00,687.00,2023,10,26,6,49,57
22.00,56.20,0.00,686.00,2023,10,26,6,51,57
21.90,56.20,0.00,697.00,2023,10,26,6,53,57
21.90,56.20,0.00,690.00,2023,10,26,6,55,57
21.90,56.20,0.00,696.00,2023,10,26,6,57,57
21.90,56.20,0.00,698.00,2023,10,26,6,59,57
21.90,56.20,0.00,698.00,2023,10,26,7,1,57
21.90,56.20,0.00,700.00,2023,10,26,7,3,57
21.90,56.20,0.00,700.00,2023,10,26,7,5,57
21.90,56.20,0.00,702.00,2023,10,26,7,7,57
21.90,56.20,0.00,703.00,2023,10,26,7,9,57
21.90,56.20,0.00,705.00,2023,10,26,7,11,57
22.00,56.20,0.00,709.00,2023,10,26,7,13,57
22.00,56.20,0.00,707.00,2023,10,26,7,15,57
22.00,56.20,0.00,708.00,2023,10,26,7,17,57
22.00,56.20,0.00,705.00,2023,10,26,7,19,57
22.00,56.20,0.00,704.00,2023,10,26,7,21,57
22.00,56.20,0.00,711.00,2023,10,26,7,23,57
22.00,56.20,0.00,709.00,2023,10,26,7,25,57
22.00,56.20,0.00,716.00,2023,10,26,7,27,57
22.00,56.20,0.00,713.00,2023,10,26,7,29,57
22.00,56.20,0.00,716.00,2023,10,26,7,31,57
22.00,56.10,0.00,717.00,2023,10,26,7,33,57
22.00,56.10,0.00,715.00,2023,10,26,7,35,57
22.00,56.20,0.00,717.00,2023,10,26,7,37,57
22.00,56.10,0.00,717.00,2023,10,26,7,39,57
22.00,56.10,0.00,719.00,2023,10,26,7,41,57
22.00,56.10,0.00,718.00,2023,10,26,7,43,57
22.10,56.10,0.00,718.00,2023,10,26,7,45,57
22.10,56.10,0.00,716.00,2023,10,26,7,47,57
22.10,56.10,0.00,721.00,2023,10,26,7,49,57
22.10,56.10,0.00,729.00,2023,10,26,7,51,57
22.00,56.10,0.00,718.00,2023,10,26,7,53,57
22.00,56.10,0.00,723.00,2023,10,26,7,55,57
22.00,56.10,0.00,723.00,2023,10,26,7,57,57
22.00,56.20,0.00,726.00,2023,10,26,7,59,57
22.00,56.20,0.00,729.00,2023,10,26,8,1,57
22.00,56.20,0.00,721.00,2023,10,26,8,3,57
22.00,56.30,0.00,728.00,2023,10,26,8,5,57
21.90,56.30,0.00,729.00,2023,10,26,8,7,57
21.90,56.30,0.00,727.00,2023,10,26,8,9,57
21.90,56.40,0.00,729.00,2023,10,26,8,11,57
21.90,56.40,0.00,721.00,2023,10,26,8,13,57
21.90,56.40,0.00,728.00,2023,10,26,8,15,57
21.90,56.30,0.00,727.00,2023,10,26,8,17,57
21.90,56.40,0.00,730.00,2023,10,26,8,19,57
21.90,56.40,0.00,731.00,2023,10,26,8,21,57
21.90,56.40,0.00,728.00,2023,10,26,8,23,57
21.90,56.40,0.00,726.00,2023,10,26,8,25,57
21.90,56.40,0.00,733.00,2023,10,26,8,27,57
21.90,56.40,0.00,735.00,2023,10,26,8,29,57
21.90,56.40,0.00,728.00,2023,10,26,8,31,57
21.90,56.40,0.00,730.00,2023,10,26,8,33,57
21.90,56.40,0.00,731.00,2023,10,26,8,35,57
21.90,56.40,0.00,733.00,2023,10,26,8,37,57
21.90,56.40,0.00,736.00,2023,10,26,8,39,57
21.90,56.40,0.00,731.00,2023,10,26,8,41,57
21.90,56.30,0.00,739.00,2023,10,26,8,43,57
22.00,56.20,0.00,728.00,2023,10,26,8,45,57
22.00,56.30,0.00,739.00,2023,10,26,8,47,57
22.00,56.30,0.00,736.00,2023,10,26,8,49,57
22.00,56.30,0.00,740.00,2023,10,26,8,51,57
22.00,56.30,0.00,729.00,2023,10,26,8,53,57
22.00,56.30,0.00,734.00,2023,10,26,8,55,57
22.00,56.30,0.00,741.00,2023,10,26,8,57,57
22.00,56.30,0.00,737.00,2023,10,26,8,59,57
22.00,56.30,0.00,741.00,2023,10,26,9,1,57
22.00,56.30,0.00,741.00,2023,10,26,9,3,57
22.00,56.30,0.00,742.00,2023,10,26,9,5,57
22.00,56.30,0.00,739.00,2023,10,26,9,7,57
22.00,56.30,0.00,739.00,2023,10,26,9,9,57
22.00,56.20,0.00,743.00,2023,10,26,9,11,57
22.00,56.30,0.00,745.00,2023,10,26,9,13,57
22.00,56.20,0.00,741.00,2023,10,26,9,15,57
22.00,56.20,0.00,737.00,2023,10,26,9,17,57
22.00,56.20,0.00,745.00,2023,10,26,9,19,57
22.00,56.30,0.00,747.00,2023,10,26,9,21,57
22.00,56.20,0.00,741.00,2023,10,26,9,23,57
22.00,56.20,0.00,751.00,2023,10,26,9,25,57
22.00,56.20,0.00,739.00,2023,10,26,9,27,57
22.00,56.30,0.00,747.00,2023,10,26,9,29,57
22.00,56.30,0.00,741.00,2023,10,26,9,31,57
22.00,56.30,0.00,746.00,2023,10,26,9,33,57
21.90,56.40,0.00,745.00,2023,10,26,9,35,57
22.00,56.40,0.00,745.00,2023,10,26,9,37,57
21.90,56.40,0.00,746.00,2023,10,26,9,39,57
21.90,56.40,0.00,746.00,2023,10,26,9,41,57
21.90,56.50,0.00,750.00,2023,10,26,9,43,57
21.90,56.40,0.00,741.00,2023,10,26,9,45,57
21.90,56.50,0.00,748.00,2023,10,26,9,47,57
21.90,56.40,0.00,753.00,2023,10,26,9,49,57
21.90,56.40,0.00,745.00,2023,10,26,9,51,57
22.00,56.40,0.00,749.00,2023,10,26,9,53,57
21.90,56.50,0.00,754.00,2023,10,26,9,55,57
21.90,56.40,0.00,757.00,2023,10,26,9,57,57
21.90,56.50,0.00,755.00,2023,10,26,9,59,57
21.90,56.50,0.00,751.00,2023,10,26,10,1,57
21.90,56.50,0.00,753.00,2023,10,26,10,3,57
21.90,56.50,0.00,755.00,2023,10,26,10,5,57
21.90,56.40,0.00,756.00,2023,10,26,10,7,57
21.90,56.40,0.00,749.00,2023,10,26,10,9,57
21.90,56.50,0.00,756.00,2023,10,26,10,11,57
21.90,56.40,0.00,754.00,2023,10,26,10,13,57
22.00,56.40,0.00,752.00,2023,10,26,10,15,57
22.00,56.40,0.00,761.00,2023,10,26,10,17,57
22.00,56.40,0.00,759.00,2023,10,26,10,19,57
22.00,56.40,0.00,758.00,2023,10,26,10,21,57
22.00,56.40,0.00,764.00,2023,10,26,10,23,57
22.00,56.40,0.00,755.00,2023,10,26,10,25,57
22.00,56.40,0.00,765.00,2023,10,26,10,27,57
22.00,56.30,0.00,758.00,2023,10,26,10,29,57
22.00,56.30,0.00,759.00,2023,10,26,10,31,57
22.00,56.30,0.00,760.00,2023,10,26,10,33,57
22.00,56.30,0.00,763.00,2023,10,26,10,35,57
22.00,56.30,0.00,759.00,2023,10,26,10,37,57
22.00,56.30,0.00,760.00,2023,10,26,10,39,57
22.00,56.30,0.00,761.00,2023,10,26,10,41,57
22.00,56.30,0.00,765.00,2023,10,26,10,43,57
22.00,56.40,0.00,769.00,2023,10,26,10,45,57
22.00,56.40,0.00,761.00,2023,10,26,10,47,57
22.00,56.40,0.00,759.00,2023,10,26,10,49,57
22.00,56.40,0.00,768.00,2023,10,26,10,51,57
22.00,56.30,0.00,767.00,2023,10,26,10,53,57
22.00,56.30,0.00,767.00,2023,10,26,10,55,57
22.00,56.30,0.00,769.00,2023,10,26,10,57,57
22.00,56.30,0.00,769.00,2023,10,26,10,59,57
22.00,56.40,0.00,767.00,2023,10,26,11,1,57
22.00,56.40,0.00,765.00,2023,10,26,11,3,57
22.00,56.40,0.00,657.00,2023,10,26,11,5,57
22.00,56.40,0.00,657.00,2023,10,26,11,7,57
22.00,56.50,0.00,655.00,2023,10,26,11,9,57
21.90,56.50,0.00,655.00,2023,10,26,11,11,57
21.90,56.50,0.00,656.00,2023,10,26,11,13,57
21.90,56.50,0.00,656.00,2023,10,26,11,15,57
21.90,56.50,0.00,657.00,2023,10,26,11,17,57
21.90,56.50,0.00,663.00,2023,10,26,11,19,57
21.90,56.50,0.00,661.00,2023,10,26,11,21,57
21.90,56.50,0.00,657.00,2023,10,26,11,23,57
21.90,56.50,0.00,661.00,2023,10,26,11,25,57
21.90,56.50,0.00,659.00,2023,10,26,11,27,57
21.90,56.50,0.00,660.00,2023,10,26,11,29,57
21.90,56.50,0.00,659.00,2023,10,26,11,31,57
21.90,56.60,0.00,661.00,2023,10,26,11,33,57
